ndk	90
sseA	90
pepB	90
fdx	90
hscA	90
hscB	90
iscA	90
iscU	90
iscR	90
suhB	90
gutB	90
glyA	90
hmp	90
glnB	90
qseF	90
qseE	90
mltF	90
tadA	90
pgpC	90
murR_2	90
acpS	90
pdxJ	90
era_1	90
rnc	90
lepB	90
lepA	90
rseB	90
rseA	90
rpoE	90
srmB_1	90
grcA	90
yfiF	90
trxC	90
pssA	90
kgtP	90
rclR	90
betB	90
prpD	90
trkH	90
yigZ	90
pepQ	90
fadB	90
fre	90
ubiD	90
rfaH	90
tatC	90
ubiB	90
ubiJ_1	90
ubiE	90
clcD	90
metE	90
metR	90
bioP	90
yigL	90
pldB	90
rhtC_1	90
recQ	90
pldA	90
group_10080	90
yigB	90
xerC_1	90
group_10083	90
dapF	90
hemY	90
yifK	90
wecG	90
wzyE	90
wzxE	90
rffH	90
wecB	90
wzzE	90
rho	90
trxA	90
rhlB	90
gppA	90
ppiC	90
ilvC	90
ilvD	90
ilvE	90
ilvM	90
group_10103	90
hdfR_1	90
gss	90
holA	90
nadD	90
rsfS	90
rlmH	90
mrdB	90
group_10156	90
lipB	90
lipA	90
tatE	90
crcB	90
cspE	90
dpiB	90
citC	90
citD	90
citE	90
citF	90
citX	90
ttdT_1	90
rna	90
rnk	90
ahpF	90
ahpC	90
group_10173	90
cstA	90
entH	90
entB	90
entC	90
entS	90
fepD	90
fepC	90
fepA	90
yegS	90
yegT	90
tri1	90
nagR	90
rcnR	90
group_10195	90
btsR	90
btsS	90
dld	90
yohC	90
yohD	90
yohK	90
group_10202	90
preA	90
yihD	90
srkA	90
dsbA	90
polA	90
engB	90
yihI	90
hemN	90
glnG	90
glnL	90
glnA	90
typA	90
group_10218	90
dtd	90
group_10220	90
fdhE	90
fdoI	90
fdoH	90
fdoG_2	90
rhaT	90
cpxA	90
cpxR	90
cpxP	90
marR	90
fusA	90
rpsG	90
rpsL	90
slyD	90
group_10241	90
kefC_2	90
ywrO	90
group_10244	90
cfxP	90
yhfA	90
crp	90
group_10248	90
ppiA	90
tsgA	90
nirC	90
cysG	90
trpS	90
dam	90
mrcA	90
nudE	90
yrfG	90
hslR	90
hslO	90
glnQ_1	90
gltK	90
gltI	90
corC	90
ybeY	90
ybeZ	90
asnB	90
nagD	90
nagC	90
nagA	90
nagB_1	90
fur	90
fldA	90
ybfE	90
ybfF	90
seqA	90
ycdY	90
ymdB	90
clsC	90
mdoC	90
mdoG	90
mdoH	90
lpxL	90
yceI	90
solA	90
yceB	90
grxB	90
mdtH	90
rimJ	90
murJ	90
flgC	90
flgG	90
flgH	90
flgI	90
flgJ	90
yceD	90
rpmF	90
plsX	90
fabH	90
fabD	90
fabG_1	90
acpP_1	90
fabF	90
mltG	90
tmk	90
holB	90
ycfH	90
ptsG	90
fhuE	90
hinT	90
lpoB	90
ndh	90
group_10326	90
bhsA_1	90
ycfS	90
mfd	90
lolC	90
lolD_1	90
potD	90
ydcV_1	90
potA_1	90
pepT	90
phoQ	90
phoP	90
purB	90
hflD	90
mnmA	90
nudJ	90
minE	90
minD	90
minC	90
ycgM	90
umuD	90
nhaB	90
fadR	90
group_10352	90
dadX	90
cvrA	90
emtA	90
ychF	90
pth	90
group_10358	90
dauA	90
prs_1	90
ispE	90
lolB	90
group_10363	90
kdsA	90
chaA	90
ychN	90
narL_2	90
narX	90
narK	90
narG	90
narH	90
narI	90
purU	90
rssB	90
galU	90
hns	90
group_10377	90
oppB	90
oppC	90
btuD_3	90
group_10381	90
clsA	90
kch	90
group_10384	90
yciB	90
group_10386	90
trpB	90
trpGD	90
trpE	90
yciK	90
sohB	90
yciN	90
cysB	90
acnA	90
ribA	90
pgpB	90
lapB_2	90
yciH	90
osmB	90
srlR_3	90
group_10401	90
pdeR	90
rnb	90
fabI	90
sapF	90
sapD	90
sapC	90
sapB_1	90
sapA	90
pspA	90
pspC	90
pspD	90
pspE	90
tyrR	90
tpx	90
mppA	90
ynaI	90
group_10422	90
uspE	90
fnr	90
zntB	90
ynaL	90
dbpA	90
group_10440	90
ldhA	90
group_10442	90
group_10451	90
group_10452	90
tehA	90
cysS	90
ppiB	90
lpxH	90
purE	90
group_10459	90
allS	90
yedI	90
dsrB	90
fliE	90
degP	90
cdaR	90
group_10475	90
glnD	90
map	90
rpsB	90
tsf	90
pyrH	90
frr	90
dxr	90
ispU	90
cdsA	90
rseP	90
bamA	90
skp	90
lpxD	90
fabZ	90
lpxA	90
lpxB	90
dnaE	90
accA	90
group_10494	90
group_10495	90
proS	90
trmO	90
rcsF	90
metQ	90
metI	90
