sharedByAll	ndk	sseA	pepB	fdx	hscA	hscB	iscA	iscU	iscR	suhB	glyA	hmp	glnB	qseF	qseE	mltF	tadA	pgpC	acpS	pdxJ	rnc	lepB	lepA	rseB	rseA	rpoE	srmB_1	grcA	yfiF	trxC	pssA	kgtP	rclR	trkH	yigZ	pepQ	fre	ubiD	rfaH	tatC	ubiB	ubiJ_1	ubiE	clcD	metR	bioP	yigL	pldB	rhtC_1	recQ	pldA	yigB	dapF	hemY	wecG	wzyE	wzxE	rffH	wecB	wzzE	rho	trxA	rhlB	gppA	ppiC	ilvC	ilvE	ilvM	hdfR_1	holA	nadD	rsfS	rlmH	mrdB	lipB	lipA	tatE	cspE	dpiB	citC	citD	citE	citF	citX	rna	rnk	ahpF	ahpC	cstA	entH	entB	entC	entS	fepD	fepC	yegS	nagR	rcnR	btsR	btsS	dld	yohC	yohD	yohK	preA	yihD	srkA	engB	yihI	hemN	glnG	glnL	glnA	typA	dtd	fdhE	fdoI	fdoH	fdoG_2	cpxR	cpxP	fusA	rpsG	rpsL	slyD	ywrO	cfxP	yhfA	crp	ppiA	tsgA	nirC	cysG	trpS	dam	mrcA	nudE	yrfG	hslR	hslO	glnQ_1	gltK	gltI	corC	ybeY	ybeZ	asnB	nagC	nagA	fur	fldA	ybfE	ybfF	seqA	ycdY	ymdB	clsC	mdoC	mdoG	mdoH	lpxL	solA	yceB	grxB	rimJ	flgC	flgG	flgH	flgJ	yceD	rpmF	plsX	fabH	fabD	fabF	mltG	holB	ycfH	hinT	lpoB	ndh	bhsA_1	ycfS	lolD_1	potD	potA_1	pepT	phoQ	phoP	purB	hflD	mnmA	nudJ	minE	minD	minC	ycgM	umuD	fadR	dadX	cvrA	emtA	ychF	pth	dauA	prs_1	ispE	lolB	kdsA	ychN	narL_2	narX	narG	narH	narI	purU	rssB	galU	hns	clsA	kch	yciB	trpE	yciK	sohB	yciN	acnA	ribA	pgpB	lapB_2	yciH	osmB	srlR_3	rnb	fabI	sapF	sapD	sapC	sapB_1	pspA	pspC	pspD	pspE	tpx	ynaI	uspE	fnr	zntB	ynaL	ldhA	tehA	cysS	ppiB	lpxH	purE	allS	yedI	dsrB	fliE	degP	glnD	map	rpsB	tsf	pyrH	frr	dxr	ispU	cdsA	rseP	bamA	skp	lpxD	fabZ	lpxA	lpxB	dnaE	accA	proS	trmO	rcsF	metQ	metI	fdnG_2	fdnG_1	fdnH_1	gadC	murI	trmA	fabR	sthA	argH	argB	eptC	katG	metF	metB	metJ	chbB	osmE	nadE	spy	astA	xthA	ynjE	sppA	efeO	rutR	rutA	yccJ	cbpM	torC	yhbU	ubiJ_2	osmY_2	diaA	garL	garR	garK	proB	gpt	pepD	dinB	gmhA	fadE	dnaQ	rnhA	mltD	pckA	envZ	ompR	greB	feoA	feoB	nfuA	gntT	malQ	malP_1	glpE	glpD	malP_2	glgC	asd	gntU	gntK	yhhX	lacG	ugpA	livK	rpoH	ftsX	ftsE	rsmD	yhhQ	yhhT_2	nikA	nikB	nikC	nikR	yhhJ	pitA_2	uspB	uspA	prlC	rlmJ	gor	hdeB	hdeD	mdtE	yhjD	kdgK_1	yhjJ	dctA	pdeK	dppD	dppC	dppB	dppA	eptB	tag	yiaD	cspA	glyQ	xylA	xylF	xylH	xylR	avtA	yiaJ	selA	yibF	secE	nusG	rplK	rplA	rplJ	rplL	rpoB	rpoC	rsd	nudC	hemE	hupA	purD	purH	clpB	bamD	raiA	tyrA	aroF	rplS	trmD	rimM	rpsP	ffh	ypjD	nadK	recN	bamE	smpB	rpsJ	rplC	rplD	rplW	rplB	rpsS	rplV	rpsC	rplP	rpmC	rpsQ	rplN	rplX	rplE	rpsN	rpsH	rplF	rplR	rpsE	rpmD	rplO	secY	rpsM	rpsK	rpsD	rpoA	rplQ	zntR	trkA	rsmB	def	topA_1	tsaC	yrdA_1	ansP2	hemB	fieF	pfkA	sbp	tpiA	glpK	glpF	zapB	rraA	menA	hslU	hslV	rpmE	kduI	occR	lysA	galR	ygdR_1	mutH	rppH	ptsP	thyA	argA	tcdA	csdA	ygdR_2	gcvA	rlmM	fucU	fucO	sdaC	ppnN	queF	syd	truC	mazG	queD	cysD	cysN	cysC	ftsB	ispD	ispF	truD	surE	pcm	rpoS	hypC	hypB	hypA	hycA	hycD	hycG	srlR_1	srlD	recA	recX	alaS	csrA	gshA	mprA	ygaZ	proX	proW	proV	nrdH	ygaM	alaE	kbp	gsiD	rimO	deoR	ybjG	ybjI	aspT_2	ybjM	ybjN	potH	ybjO	artQ	artI	amiD	poxB	hcr	hcp	infA	aat	cydD	lolA	rarA	serS	pflB	serC	cmk	rpsA	ihfB	cmoM	mukF	mukE	ycbB	gloC	aspC	asnS	rlmL	uup	pqiA	pqiB	pqiC	rmf	fabA	lon_1	matP	sxy	yccF	helD	mgsA	yccU	hspQ	yccA	hyaA	hyaB	hyaC	appC	appB	cspG	mtlR	yibL	cysE_2	gpsA	secB	gpmI	envC	kbl	coaD	rpmG	rpmB	coaBC	dut	slmA	pyrE	rph	gmk	rpoZ	spoT	xanP	yicL	uhpB	uhpA	ilvN	ilvB	yidG	yidH	ibpB	ibpA	recF	dnaA	rpmH	rnpA	yidC	phoU	pstC	pstS	atpC	atpD	atpG	atpA	atpH	atpF	atpE	atpB	atpI	mnmG	asnC	rbsC_2	rbsB	rbsK	nanR_2	yaaA	talB	mog	satP	dnaJ	nhaA	rpsT	ribF	lspA	fkpB	ispH	kefF	apaG	rsmA	surA	leuA	ilvH	cra	mraZ	rsmH	ftsL	ftsI	murE	murF	mraY	murG	murC	ddlB	ftsQ	ftsA_2	ftsZ	lpxC	secM	secA	yacG	zapD	guaC	ampE	aroP	pdhR_2	lpdA	can	yadG	yadH	panD	pcnB	dksA	sfsA	fhuC	hemL	clcA	erpA	btuF	mtnN	katE	ydjM	hxpB	infC	rpmI	rplT	pheT	ihfA	btuC	mepS_2	ppsA	aroD	ydiB	menI	sufA	sufD	sufS	ynhG	lpp	pykF	mdtK	ribC	grxD	rnt	gloA	nemA	slyA	slyB	anmK	pdxH	tyrS	pdxY	gstA	dtpA	nth	rsxE	rsxG	rsxD	rsxB	rsxA	ydgK	cnu	add	malI	hdhA	manA	fumC	rstB	ydgI	mdtJ	ynfM	mlc_2	bioD1_2	dmsB_1	ydfG	dcp	dgcQ	mrcB	yrfF	trmJ	ilvA	grpE	rluB	mscS	ybiT	rsmI	mepH	apaH	roxA	fepE	tamB	yccX	fdoG_1	udp	mscL	topA_2	guaB	aroL	dnaK_2	mrdA	recO	cadA	ppc	tilS	cytR	cecR	yjaB	ubiH	clcD_2	cyaA	thiM	yehX	rhtB	rcsB	ycaO	ynjB	wecA	fkpA	damX	cysZ	prmB	truB	nirD	rfaF	yedF	ung	dauR	ygjH	livF	nrfG	idi	pxpA	ycfT	astD	nudG	pphA	fliT	phnE	phnN	aes	ttdT_2	nanK	mnmC	ybdZ	mobA	selU	feoC	malZ	hisD	ypdF	qseG	cobC	rhaB	chiP	ybcI	ydjZ_2	rutD	lafU	ygeA	csdE	hyaD	selO	betA	rsmF	cutC_1	uspC	ccmH_1	sbcC	moaD	cobU	ais	menE	rclC	chuR_1	thiK	yciV	vsr	arsC	yiaC	wecH	ygdG	fsaA	ssuE	hrpB	fadK	ydhW	dmsC_2	hemX	tsaB	pabB	phnG	phnL	dusA	aceB	acpH	ulaF	yqjF	yqjG	bioD1_1	nadA	mtr	rimI	arnF	murP	mdh_2	nudK	yffB	yfgD	eamB	lutC	tatD	wecF	wecD	citG	ybdM	yehY	yohF	rhaD	tusB	pabA	flgN	flgM	rluE	ycgL	ycgR	dhaM	hemA	tonB	pspB_2	cybB	tehB	msrQ	arfB	cho	pncA	torT	ugpQ	zntA	thiE	yfiH	arfA	aroE	ssuC_2	murB	moeB	potA_3	lldD	hldD	thiQ	thiB	panB	sufE	tus	ebgC	fadJ	topB	hemF	ybdL	nadB	msrC	yobA	purT	nudB	cmoB	nrfA	tyrB	zur	sprT	loiP	argO	dsbC	yqfG	ndhS	ndhF	maa	araJ	epmB	nnr	amiB	bsmA	ulaC	ytfE	nrdG	hybD	metC	qseC	hldE	patA	ygjP	mzrA	tdcF	ybiR	mcbA	modF	mtgA	zapE	yhdT	pdhR_1	btsT	thrA	baeS	hisB	mglA_1	lpxT	rplY	arnD	arnE	menC	menF	ubiX	sixA	yfeY	yfeZ	yphA	mlc_1	yfhL	rep	ilvG	dpiA	hcxA	entA	rcnB	preT	rhaM	sodA	yiiM	tusC	tusD	slyX	fic	pilQ	ubiF	chiQ	ghrA	ycdZ	sbnD	yceM	rne	yceF	pabC	nagZ	comR	ldcA	chaC	trpC	btuR	ycjG	ogt	hslJ	glxR	dcm	yedA	rnhB	yaeQ	nlpE	astC	ansA	crl	livH	nikE	thiH	thiF	thiC	zraP	pasI	tauB	yqcC	srlB	nrdI	kdsB	pyrD	ycbX	lldR_1	recG	yidZ	chrR	mioC	kefC_1	folA	pdxA	djlA	polB	araD	leuD	ilvI	panC	gluQ	cedA	nemR	mliC	rstA	asr	ynfD	tolA	pyrF	lnt	yeaD	ribZ	yebS	znuA	argS	otsB	araF	fliS	eptA	phnI	phnK	ghxP	uvrA	yjbR	dinF	ubiC	lamB	pgi	aceK	gshB	endA	metK	speB	ygfA	pepP	gcvT	gcvH	gcvP	uacT	cueR	adk	ybaN	ybaA	atl	tesB	amtB	cof	cyoD	ribD	ddlA	yaiY	purA	ulaB	treC	treR	holC	pepA	hybC	ygiF	tsaD	yhaK	tdcG	tdcE	mntS	ybiO	ybiI	bioC	bioA	modA	acrZ	modE	galT	galK	galM	sdhC	pnp	rimP	glmM	mlaB	yrbG	nanR_1	yhcO	aaeX	dusB	yhdW	yhdY	dnaC	dnaT	yjjP	bglJ	yjjG	lplA	trpR	hisF	hisC	hisG	sbmC_1	cobS	cysL	pdeN	rsuA	ccmE	ccmD	ccmC	napF	apbE	ubiG	nrdB	arnA	arnT	menB	hxpA	yfcE	folC	mntH	pdxK	cysW	cysT	murQ	eutN	eutM	pduV	tktB	iscX	iscS	hcaT	rseC	patZ	prpB	lacY	hemG	fadA	tatB	tatA	uvrD	cyaY	hemD	wecE	rffG	wecC	gltC_1	leuS	lptE	rlpA	dacA	uspG	fepB	fepG	kdgK_2	thiD	yehW	pbpG	yihX	marA	yhfG	nasD	gph	rpe	aroB	aroK	rihA	miaB	pgm	kdpB	kdpA	ycdX	pyrC	flgB	flgF	rluC	nagK	cobB	dsbB	dadA_1	dhaK	prmC	ychQ	narJ	tdk	oppA	oppD	yciI	trpA	lapA	pspF	mpaA	smrA	catM	mdoD	folD	ybcJ	purK	allR	mtfA	msrP	hprR	ldcC	rof	metN	gmhB	sra	bdm	yijD	argC	gldA	metL	gdhA	rutC	lpoA	yafV	glpR	glgA	yhhW	yhhA	ugpC	tusA	nikD	rsmJ	hdeA	yhjB	yhjE	pdeH	yhjV	glyS	xylB	thiG	rluD	ratA	fmt	smg	yncE	ydcY	ortT	lacI	cdh	uspD	fpr	glpX	priA	thlA	sdaB	relA	pyrG	cysH	hypE	hypD	hyfA_1	norR_2	gutQ	mltB	yqaB	yqaA	stpA	ygaV	glaR	birA	moeA	rcdA	potF	rlmC	artP	ltaE	trxB	ycaD	pflA	focA	aroA	lpxK	pncB	pepN	zapC	tusE	hyaE	mtlD	trmL	grxC	yibN	waaA	nepI	uhpC	aspT_1	yidA	mnmE	pstB	glmS	asnA	viaA	rbsD	ileS	dapB	carA	lptD	rluA	araC	ftsW	ampD	aceE	acnB	speD	speE	hpt	thpR	fhuD	dgt	pheS	btuE	sufC	ydhY	ydhX_2	ydhR	ydhC	sodB	ydhF	sodC	ydgC	ydgH	mdtI	dmsD	rspR	amyA	potB	fdhD	ssuC_1	bssS	zipA	ccmA	hdfR_2	ynjF	sucB	wrbA	phnF	blc	yeiR	fryB_2	msrB	gapA	leuE	rnd	yoaA	yabJ	nudL	sdaA	manX_1	mntP	cspC	kdgR	htpX	prc	proQ	yebT	yebV	holE	yebF	eda	edd	zwf	hexR	pykA	lpxM	mepM	znuC	znuB	ruvB	ruvA	ruvC	yebC	aspS	yecN	cmoA	otsA	ftnA_1	tyrP	pgsA	uvrC	artM_1	yecS	fliY	fliA	groL	groS	aspA	dcuA	cutA	cadB	dtpC	lysU	dcuS	dcuR	fumB	melR_2	basR	basS	proP	fdhF_1	fdhF_2	gltP	ydhX_1	nrfB	acs_1	yjcH	actP	nhaK	soxR	soxS	alr	dnaB	qorA	lexA_1	dgkA	plsB	ubiA	malF	malG	psiE	lysC	pepE	iclR	metAS	mltC	yggX	mutY	trmB	yggS	rsmE	galP	epd	pgk	argP	rpiA	serA	zapA	ubiI	sdhE	ygfX	fldB	recJ	lysS	lolD_2	tesA	cnoX	fetB	fetA	qmcA	ybaT	ybaK	fsr	htpG	recR	ybaB	dnaX	apt	priC	acrR_2	acrA	hha	ylaC	ybaY	glnK	queC	fadM	ppiD	hupB	lon_2	clpX	tig	bolA	ampG	cyoA	cyoB	cyoC	cyoE	panE	yajL	thiI	xseB	ispA	dxs	pgpA	thiL	nusB	nrdR	secF	yajC	tgt	proY	brnQ	phoR	phoB	sbcD	rdgC	ppnP	yaiA	proC	psiF	ampH	efp	gdx	frdD	frdC	frdB	frdA	epmA	psd	rsgA	orn	queG	mutL	miaA	hfq	hflX	hflK	nsrR	rnr	rlmB	ulaR	ulaD	rpsF	priB	rpsR	rplI	cysQ	ytfP	ppa	ytfQ	fbp	mpl	pmbA	nrdD	ridA	pyrI	pyrB	rraB	lptF	hybG	hybF	hybE	hybB	hybO	yghA	exbD	exbB	yghB	yqhD	lpp1	ftsP	plsC	parC	ygiW_2	qseB	ygiN	parE	cpdA	tolC	zupT	cca	uppP	folB	plsY	ttdA	rpsU	dnaG	rpoD	mug	yqjI	melR_1	ebgA	rlmG	iolU	alx	uxaA	uxaC	lldR_2	yqjA	yqjC	yqjD	yqjE	ybiS	mntR	opgE	dps	glnH	glnP	rlmF	ybiB	ybhF	ybhS	ybhR	ybhQ	ybhL	moaE	moaC	moaB	moaA	uvrB	bioB	ybhC	pgl	btuD_1	modB	galE	gpmA	aroG	pnuC	cpoB	pal_1	tolB	tolR	tolQ	ybgC	cydB	cydA	sucD	sucC	sucA	sdhB	sdhA	sdhD	pxpC	pxpB	ybgI	nlpI	rpsO	rbfA	infB	nusA	argG	secG	folP	ftsH	rlmE	yhbY	greA	dacB	obgE	yhbE	rpmA	rplU	ispB	murA	ibaG	mlaC	mlaD	mlaE	mlaF	kdsD	kdsC	lptC	lptA	lptB_1	rpoN	hpf	ptsN	rapZ	ptsO	yrbL	elbB	arcB	gltD	nanE	sspB	sspA	rpsI	rplM	yhcB	degQ	degS	aaeA_1	tldD	rng	yhdE	mreD	mreB	csrD	acuI	accB	accC	panF	prmA	fis	glnQ_2	uxuA	por_1	iadA	yjiG	rsmC	holD	prfC	osmY_1	deoC	deoA	deoB_1	deoD	serB	radA	nadR	ettA	slt	pspB_1	creB	arcA	thrB	thrC	mdtC	udk	dcd	yeeZ	plaP	galS	folE	lysP	lacC	fruB	yeiP	yejG	radD	yejK	yejM	narL_1	dsbE	ccmF_2	ccmB	napC	napB	napH	napG	napA	napD	mqo	yojI	rcsD	rcsC	gyrA	glpC	menD	elaB	nuoN	nuoM	nuoL	nuoK	nuoJ	nuoI	nuoH	nuoG	nuoF	nuoE	nuoC	nuoB	ndhC	alaA	yfbR	ackA	pta	yfcD	folX	hisP	hisM	hisQ	hisJ	argT	purF	cvpA	dedD	accD	truA	usg	pdxB	epmC	yfcA	mepA	aroC	mlaA	lpxP	alaC	ypdA	glk	nupC	gltX	ligA	cysK	ptsH	ptsI	crr	ucpA	yfeX	ypeA	eutS	tal	narQ	dapE	purC	bamC	dapA	gcvR	bcp	yhhT_1	bepA	hda	upp	purM	purN	ppk	ppx	guaA	bamB	hisS	ispG	rlmN	hemC	apbC	sotB	glsA2	kdpD	fliQ	fliP	fliN	fliG	yddM	frmR	srlE	thi4	coaE	fixB_2	ydfZ	yjjX	phrB	yjjV	fliK	yibH	fliZ	hchA	yrdA_2	glsA1	phoA	fadH	creC	fldI	gltR	yceJ	fliO	fliM	fliH	ydhT	mdtN	yeiG	phoE	prs_2	xylG	grxA	yabI	fixX_2	yecD	ygeX	copA	oxyR_1	setB	nrdA	mglC	csgC	flgD	chaB	fliJ	osmC	manZ_2	dctR	gabT	hsrA	cfa	rhtC_2	ydcF	csgA	glgS	nfo	eutL	eutC	sad	fliR	fliI	fsaB	yqeG	hycI	artM_2	pstA	murD	deaD	tdcD	tdcC	tdcB	dtpD	mreC	eutK	levE	ftsN	deoB_2	fhuF	yjjW	yheI	phnP	ybhA	creD	mutT	menH	yfcG	cusS	flhE	pdeB	pmrD	eutQ	ves	ftsA_1	metG	flgA	aaeA_2	tqsA	ygjV	mobB	hprS	cutC_2	kbaZ	rlmD	lrp	tnaB	mutS	ydiN	cheW	flhC	flhD	ssnA	pbpC	nfsB	cusR	csgB	fryB_1	ravA	ftsY	pheP	cheZ	cheY	motB	motA	arcC1_1	hyuA	yajR	dlsT	csgE	cmtB	yfeO	yeiL	panZ	gadX_1	hipB	hisA	csgF	cheA	ygfZ	ykgM	slp_2	ycaL	ghxQ	hisH	ykgO	mlrA	cheB	cheR	torS	torD	sgbH	yjjQ	rhaS_2	araE	pal_2	evgA
sharedByBovine	fepA	kefC_2	btuD_3	sapA	mppA	selD	group_11418	gadX_2	yedP	rlhA_2	exuT	uraA	rodZ	ndhI_1	group_5998	argI	hcxB	group_7044	acs_2	dcuD_1	ybdK	ydeP	yehR	ndhB_1	carB	araB	yjeH	adiA	group_9803	group_9860	glpT	group_9957	caiD	fliF	ssuD	gudX	fldC	csgG	xerD_1	adhB	caiT_2	ybhI	ynfE	eutD	lsrG	abgT	lsrF	mhpC	mhpA	hcaC	hcaB	cynS	lsrR	puuR	yhiM	ygbE	nhaR	hlyE	sfmH	yeaX	iraD	hyfC	rutG	sfmF	scpC	hcaF	puuP	puuB	curA	argK	puuA	puuD	puuC	puuE	arsB	mngR_1	dmlA	scpB	scpA	elaA
sharedByChicken	fimH_1	umuC_1	dgcM	group_11846	dedA	yedJ	iprA	dmlR_3	gcl	rbsC_1	group_17548
sharedByDiseased	era_1	marR	group_10494	cbpA	clsB	yjfF	group_8891	ssb_1	fixX_3	group_7206	ygcS_2
sharedMastAndAvian	caiB	group_7132	narY	cusC_1	mtlA_2	rtcB_1	group_9241	ompF
sharedcomensalBovineAndAPEC	trmH_1	group_13820	fixB_1	group_13975	lptG_1	putA	fabG_2	cusB	group_11697	rhaR_3
sharedByComensal	group_13680	ssb_2	group_10186	group_11584	group_17375	nfsA	emrY	bluR	ygcS_1
