sharedByAll	ndk	sseA	pepB	fdx	hscA	hscB	iscA	iscU	iscR	suhB	hmp	glnB	qseF	qseE	mltF	tadA	pgpC	pdxJ	rseB	rseA	rpoE	grcA	trxC	pssA	trkH	pepQ	fre	ubiD	rfaH	tatC	ubiB	ubiJ_1	ubiE	clcD	metR	bioP	yigL	pldB	recQ	pldA	yigB	hemY	wecG	wzyE	wzxE	rffH	wzzE	rho	trxA	rhlB	gppA	ppiC	ilvC	ilvE	ilvM	hdfR_1	holA	nadD	rsfS	rlmH	mrdB	lipB	lipA	tatE	cspE	dpiB	citC	citD	citE	rna	rnk	ahpF	ahpC	cstA	entH	entB	entS	fepD	fepC	yegS	nagR	rcnR	btsR	dld	yohD	yohK	preA	yihD	srkA	engB	yihI	hemN	glnL	glnA	typA	dtd	fdhE	fdoI	fdoH	fdoG_2	cpxR	cpxP	fusA	rpsG	rpsL	slyD	ywrO	ppiA	tsgA	trpS	dam	nudE	yrfG	hslR	hslO	gltK	gltI	corC	ybeY	ybeZ	asnB	nagC	nagA	fur	fldA	ybfE	ybfF	seqA	ycdY	ymdB	clsC	mdoG	mdoH	lpxL	solA	yceB	grxB	rimJ	flgC	flgJ	yceD	rpmF	plsX	fabH	fabD	fabF	mltG	holB	ycfH	hinT	lpoB	ndh	bhsA_1	potD	pepT	phoQ	phoP	purB	hflD	mnmA	nudJ	minE	minD	minC	ycgM	umuD	fadR	dadX	cvrA	emtA	ychF	pth	dauA	prs_1	ispE	lolB	kdsA	ychN	narL_2	narX	narH	narI	purU	rssB	galU	hns	clsA	kch	yciB	yciK	sohB	yciN	acnA	ribA	pgpB	lapB_2	yciH	osmB	rnb	fabI	sapF	sapD	sapC	sapB_1	pspA	pspC	pspD	pspE	tpx	ynaI	uspE	fnr	ynaL	ldhA	cysS	ppiB	lpxH	purE	dsrB	fliE	degP	glnD	map	rpsB	tsf	pyrH	frr	dxr	ispU	cdsA	rseP	bamA	skp	lpxD	fabZ	lpxA	lpxB	dnaE	accA	proS	trmO	rcsF	metQ	metI	fdnG_2	fdnG_1	fdnH_1	gadC	murI	trmA	fabR	sthA	argH	argB	eptC	metF	metB	metJ	osmE	nadE	spy	astA	xthA	ynjE	sppA	efeO	rutR	rutA	yccJ	cbpM	yhbU	ubiJ_2	osmY_2	diaA	garL	garR	garK	proB	gpt	pepD	dinB	gmhA	fadE	dnaQ	rnhA	mltD	pckA	envZ	ompR	greB	feoA	feoB	nfuA	malQ	malP_1	glpE	glpD	malP_2	glgC	gntU	gntK	yhhX	lacG	ugpA	livK	rpoH	ftsX	ftsE	rsmD	yhhQ	yhhT_2	nikA	nikB	nikC	yhhJ	uspB	uspA	prlC	rlmJ	gor	hdeB	hdeD	mdtE	yhjD	kdgK_1	yhjJ	dctA	pdeK	dppD	dppC	dppB	dppA	eptB	tag	yiaD	glyQ	xylA	avtA	selA	yibF	secE	nusG	rplK	rplA	rplJ	rplL	rpoB	rpoC	rsd	nudC	hemE	hupA	purD	purH	clpB	bamD	raiA	tyrA	aroF	rplS	trmD	rimM	rpsP	ffh	ypjD	nadK	recN	bamE	smpB	rpsJ	rplC	rplD	rplW	rplB	rpsS	rplV	rpsC	rplP	rpmC	rpsQ	rplN	rplX	rplE	rplF	rplR	rpsE	rpmD	rplO	secY	rpsM	rpsK	rpsD	rpoA	rplQ	zntR	trkA	rsmB	def	topA_1	tsaC	yrdA_1	ansP2	hemB	fieF	pfkA	sbp	tpiA	glpK	glpF	zapB	rraA	menA	hslU	hslV	rpmE	kduI	occR	lysA	galR	ygdR_1	mutH	rppH	ptsP	thyA	argA	tcdA	csdA	ygdR_2	gcvA	rlmM	fucU	fucO	sdaC	ppnN	queF	syd	truC	mazG	queD	cysD	cysN	cysC	ftsB	ispD	ispF	truD	surE	pcm	rpoS	hypB	hycA	hycD	hycG	srlR_1	srlD	recA	recX	alaS	csrA	gshA	mprA	ygaZ	proX	proW	proV	nrdH	ygaM	alaE	kbp	gsiD	rimO	deoR	ybjG	ybjI	aspT_2	ybjM	ybjN	potH	ybjO	artQ	artI	amiD	poxB	hcr	hcp	infA	aat	cydD	lolA	rarA	serS	pflB	serC	cmk	rpsA	ihfB	cmoM	mukF	mukE	ycbB	gloC	aspC	uup	pqiA	pqiB	pqiC	rmf	fabA	lon_1	matP	yccF	mgsA	hspQ	yccA	hyaA	hyaB	hyaC	appC	appB	cspG	mtlR	secB	gpmI	envC	kbl	coaD	rpmG	rpmB	coaBC	dut	slmA	pyrE	rph	gmk	rpoZ	spoT	xanP	uhpB	uhpA	ilvN	ilvB	yidG	yidH	ibpA	recF	dnaA	rpmH	rnpA	yidC	pstC	pstS	atpC	atpD	atpG	atpA	atpH	atpF	atpE	atpB	atpI	mnmG	asnC	rbsC_2	rbsB	rbsK	nanR_2	yaaA	talB	mog	satP	dnaJ	nhaA	rpsT	ribF	lspA	fkpB	ispH	kefF	apaG	rsmA	surA	leuA	ilvH	cra	mraZ	rsmH	ftsL	ftsI	murE	murF	mraY	murG	murC	ddlB	ftsQ	ftsA_2	ftsZ	lpxC	secM	secA	yacG	zapD	guaC	ampE	aroP	pdhR_2	lpdA	can	yadG	yadH	panD	pcnB	dksA	sfsA	fhuC	hemL	clcA	erpA	btuF	mtnN	katE	ydjM	hxpB	infC	rpmI	rplT	pheT	ihfA	btuC	mepS_2	ppsA	menI	sufA	sufS	ynhG	lpp	ribC	grxD	rnt	gloA	nemA	slyB	anmK	pdxH	tyrS	pdxY	gstA	dtpA	nth	rsxE	rsxG	rsxD	rsxB	rsxA	ydgK	cnu	malI	manA	fumC	rstB	ydgI	mdtJ	ynfM	mlc_2	bioD1_2	dmsB_1	ydfG	mrcB	yrfF	trmJ	ilvA	grpE	mscS	ybiT	mepH	apaH	roxA	tamB	yccX	fdoG_1	udp	mscL	topA_2	guaB	aroL	dnaK_2	mrdA	recO	cadA	ppc	tilS	cytR	cecR	yjaB	ubiH	cyaA	thiM	yehX	rhtB	rcsB	wecA	fkpA	damX	prmB	truB	nirD	rfaF	yedF	ung	dauR	ygjH	livF	idi	pxpA	ycfT	astD	nudG	pphA	fliT	phnE	phnN	nanK	mnmC	ybdZ	mobA	selU	feoC	malZ	hisD	qseG	cobC	rhaB	ybcI	ydjZ_2	lafU	ygeA	csdE	hyaD	betA	uspC	ccmH_1	sbcC	moaD	menE	thiK	yciV	vsr	arsC	yiaC	wecH	ygdG	fsaA	hrpB	ydhW	dmsC_2	tsaB	pabB	phnG	phnL	dusA	aceB	acpH	ulaF	yqjF	yqjG	bioD1_1	nadA	mtr	rimI	arnF	murP	mdh_2	nudK	yfgD	eamB	lutC	tatD	wecF	wecD	yehY	yohF	rhaD	tusB	flgN	flgM	rluE	ycgL	ycgR	dhaM	hemA	tonB	pspB_2	cybB	arfB	cho	pncA	torT	ugpQ	zntA	arfA	aroE	ssuC_2	murB	moeB	potA_3	lldD	hldD	thiQ	panB	sufE	tus	fadJ	topB	hemF	ybdL	msrC	yobA	purT	nudB	cmoB	nrfA	tyrB	zur	sprT	loiP	argO	dsbC	yqfG	ndhS	ndhF	epmB	amiB	bsmA	ytfE	nrdG	hybD	hldE	patA	ygjP	mzrA	tdcF	ybiR	mcbA	modF	mtgA	zapE	yhdT	pdhR_1	thrA	baeS	hisB	mglA_1	lpxT	rplY	arnD	arnE	menC	menF	ubiX	sixA	yfeY	yfeZ	yphA	rep	ilvG	dpiA	entA	rcnB	preT	rhaM	sodA	yiiM	tusC	tusD	slyX	fic	ubiF	chiQ	ghrA	ycdZ	yceF	pabC	nagZ	comR	ldcA	chaC	trpC	btuR	ogt	hslJ	dcm	yedA	rnhB	yaeQ	nlpE	astC	ansA	crl	livH	nikE	thiH	thiC	zraP	pasI	tauB	yqcC	srlB	nrdI	pyrD	ycbX	lldR_1	yidZ	chrR	mioC	folA	pdxA	djlA	araD	leuD	ilvI	panC	gluQ	cedA	nemR	mliC	rstA	asr	pyrF	lnt	yeaD	yebS	znuA	argS	otsB	araF	fliS	eptA	phnK	ghxP	yjbR	dinF	ubiC	lamB	pgi	gshB	endA	metK	speB	ygfA	pepP	gcvT	gcvH	gcvP	uacT	cueR	adk	ybaN	ybaA	atl	tesB	amtB	cyoD	ribD	ddlA	yaiY	purA	ulaB	treC	treR	holC	pepA	hybC	ygiF	tsaD	yhaK	tdcG	tdcE	mntS	ybiO	ybiI	bioC	bioA	modA	acrZ	modE	galT	galK	galM	sdhC	pnp	rimP	glmM	mlaB	yrbG	nanR_1	yhcO	aaeX	dusB	yhdY	dnaC	dnaT	yjjP	bglJ	yjjG	trpR	hisF	hisC	hisG	sbmC_1	cobS	cysL	rsuA	ccmE	ccmD	ccmC	napF	ubiG	nrdB	arnA	arnT	menB	hxpA	yfcE	folC	pdxK	cysW	cysT	murQ	eutN	eutM	pduV	iscX	iscS	rseC	patZ	prpB	hemG	fadA	tatB	tatA	uvrD	cyaY	hemD	wecE	rffG	wecC	gltC_1	leuS	lptE	rlpA	dacA	uspG	fepB	fepG	kdgK_2	thiD	yehW	pbpG	yihX	marA	yhfG	nasD	gph	rpe	aroB	aroK	rihA	miaB	pgm	kdpB	kdpA	pyrC	flgB	flgF	rluC	cobB	dsbB	dadA_1	dhaK	prmC	ychQ	narJ	tdk	oppA	oppD	lapA	pspF	mpaA	smrA	catM	mdoD	folD	ybcJ	purK	allR	mtfA	msrP	hprR	rof	metN	gmhB	sra	bdm	yijD	argC	gldA	metL	gdhA	rutC	lpoA	glpR	yhhW	yhhA	ugpC	tusA	nikD	rsmJ	yhjE	pdeH	yhjV	glyS	thiG	rluD	fmt	smg	yncE	ydcY	ortT	lacI	cdh	uspD	fpr	glpX	priA	sdaB	relA	pyrG	cysH	hypE	hypD	hyfA_1	norR_2	gutQ	mltB	yqaB	yqaA	glaR	birA	moeA	rcdA	potF	rlmC	artP	trxB	ycaD	pflA	focA	aroA	lpxK	pepN	zapC	tusE	hyaE	mtlD	trmL	grxC	yibN	waaA	nepI	uhpC	aspT_1	yidA	pstB	asnA	viaA	rbsD	ileS	lptD	rluA	araC	ftsW	ampD	aceE	acnB	speD	speE	hpt	thpR	fhuD	dgt	pheS	btuE	sufC	ydhY	ydhX_2	ydhR	ydhC	sodB	ydhF	sodC	ydgC	mdtI	dmsD	rspR	amyA	potB	fdhD	ssuC_1	bssS	zipA	ccmA	hdfR_2	ynjF	sucB	wrbA	phnF	blc	yeiR	fryB_2	msrB	gapA	leuE	rnd	yoaA	yabJ	nudL	sdaA	manX_1	mntP	cspC	kdgR	htpX	prc	proQ	yebT	yebV	holE	yebF	eda	edd	zwf	hexR	pykA	lpxM	mepM	znuC	znuB	ruvB	ruvA	ruvC	yebC	aspS	yecN	cmoA	otsA	ftnA_1	tyrP	pgsA	uvrC	yecS	fliY	fliA	groL	groS	aspA	dcuA	cutA	cadB	dcuS	dcuR	fumB	melR_2	basS	proP	fdhF_1	fdhF_2	gltP	ydhX_1	nrfB	yjcH	actP	nhaK	soxR	alr	qorA	lexA_1	dgkA	plsB	ubiA	malF	malG	psiE	lysC	pepE	iclR	metAS	yggX	mutY	trmB	yggS	rsmE	galP	epd	pgk	argP	rpiA	serA	zapA	ubiI	sdhE	ygfX	fldB	recJ	lysS	lolD_2	tesA	cnoX	fetB	fetA	qmcA	ybaT	ybaK	fsr	htpG	recR	ybaB	dnaX	apt	priC	acrA	ylaC	ybaY	glnK	queC	fadM	hupB	lon_2	clpX	tig	bolA	ampG	cyoA	cyoB	cyoC	cyoE	panE	yajL	thiI	xseB	ispA	dxs	pgpA	thiL	nusB	secF	yajC	tgt	proY	brnQ	phoR	phoB	sbcD	rdgC	ppnP	proC	psiF	ampH	efp	gdx	frdD	frdC	frdB	frdA	epmA	psd	rsgA	orn	mutL	miaA	hfq	hflX	hflK	nsrR	rnr	rlmB	ulaR	ulaD	rpsF	priB	rpsR	rplI	cysQ	ytfP	ppa	ytfQ	fbp	mpl	pmbA	nrdD	ridA	pyrI	pyrB	rraB	lptF	hybG	hybF	hybE	hybB	hybO	yghA	exbD	exbB	yghB	yqhD	lpp1	ftsP	plsC	parC	ygiW_2	ygiN	parE	cpdA	tolC	zupT	cca	uppP	folB	plsY	ttdA	rpsU	dnaG	rpoD	mug	yqjI	ebgA	rlmG	alx	uxaA	uxaC	lldR_2	yqjA	yqjC	yqjD	yqjE	ybiS	mntR	opgE	dps	glnH	glnP	rlmF	ybiB	ybhF	ybhS	ybhQ	ybhL	moaE	moaC	moaB	moaA	uvrB	bioB	ybhC	btuD_1	modB	galE	gpmA	aroG	pnuC	cpoB	pal_1	tolB	tolR	tolQ	ybgC	cydB	cydA	sucC	sucA	sdhB	sdhA	sdhD	pxpB	ybgI	nlpI	rpsO	rbfA	infB	nusA	argG	secG	folP	ftsH	rlmE	yhbY	greA	dacB	obgE	yhbE	rpmA	rplU	ispB	murA	ibaG	mlaC	mlaD	mlaE	kdsD	kdsC	lptC	lptA	lptB_1	rpoN	hpf	ptsN	rapZ	ptsO	yrbL	elbB	arcB	gltD	nanE	sspB	sspA	rpsI	rplM	yhcB	degQ	degS	aaeA_1	tldD	rng	yhdE	mreD	mreB	acuI	accB	accC	panF	prmA	fis	glnQ_2	uxuA	por_1	iadA	yjiG	rsmC	holD	prfC	osmY_1	deoC	deoD	serB	radA	pspB_1	arcA	thrB	thrC	mdtC	udk	dcd	yeeZ	galS	folE	lysP	fruB	yeiP	yejG	radD	yejK	yejM	narL_1	dsbE	ccmF_2	ccmB	napC	napB	napH	napG	napD	mqo	rcsD	rcsC	gyrA	glpC	elaB	nuoN	nuoM	nuoL	nuoK	nuoJ	nuoI	nuoH	nuoG	nuoF	nuoE	nuoC	nuoB	ndhC	alaA	yfbR	ackA	pta	yfcD	folX	hisM	hisQ	argT	cvpA	dedD	accD	truA	usg	pdxB	epmC	yfcA	mepA	aroC	mlaA	lpxP	alaC	glk	nupC	gltX	ligA	cysK	ptsH	ptsI	crr	ucpA	yfeX	ypeA	eutS	tal	purC	bamC	dapA	gcvR	bcp	yhhT_1	bepA	hda	upp	ppk	ppx	guaA	bamB	hisS	ispG	rlmN	hemC	apbC	sotB	glsA2	kdpD	fliQ	fliN	fliG	yddM	frmR	srlE	thi4	coaE	fixB_2	ydfZ	yjjX	phrB	yjjV	hchA	yrdA_2	fadH	fldI	gltR	fliO	fliM	fliH	ydhT	mdtN	prs_2	grxA	yabI	fixX_2	yecD	copA	oxyR_1	nrdA	mglC	csgC	flgD	chaB	fliJ	osmC	gabT	cfa	ydcF	csgA	nfo	eutL	eutC	sad	fliR	fliI	fsaB	hycI	artM_2	pstA	murD	deaD	tdcD	tdcC	dtpD	mreC	eutK
sharedByBovine	kefC_2	group_11418	exuT	ndhI_1	group_7044	ndhB_1	group_9803	group_9957
sharedByChicken	group_11846
sharedByDiseased	era_1	group_10494	group_8891	ssb_1	fixX_3
sharedMastAndAvian	group_7132	group_9241
sharedcomensalBovineAndAPEC	trmH_1	group_13820	group_13975	group_11697
sharedByComensal	group_10186	group_11584
